gambar,contrast,correlation,energy,homogeneity,dissimilarity,asm,kondisi
1.2.jpg,10.312841021825397,0.9982335877287085,0.2478294080800595,0.8284640653575882,0.7962435929232804,0.06141941550931265,Healty
5.7.jpg,20.563291714477227,0.9940826044123625,0.10595628589064651,0.8829596605769868,0.5940612312557645,0.011226734519740418,Healty
11.1.jpg,4.8589789006962185,0.9987157392720898,0.11991694962592776,0.880905785185669,0.4621407494699096,0.014380074807587295,Healty
12.8.jpg,1.216256923776455,0.9996422683776788,0.12837364968692336,0.886191515748036,0.3166031125992063,0.01647979393394092,Healty
23.5.jpg,20.931272218088623,0.9942408982997722,0.11052306320591287,0.8617383612682019,0.6991438285383595,0.012215347500418212,Healty
10.7.jpg,20.13691205920901,0.9937720017131808,0.09941770717507728,0.8751250592705396,0.6109249755481906,0.009883880499949413,Healty
8.1.jpg,12.703549210482803,0.9972314700770705,0.1768641514365039,0.8638360858653593,0.6792942915013226,0.03128092806335459,Healty
11.6.jpg,2.1284450714757117,0.9994426168471396,0.10214958096262582,0.8332904918198978,0.5068010629694774,0.010434536890840045,Healty
7.5.jpg,11.487641575727512,0.993218424619922,0.1300974757983832,0.9041304425690374,0.45330171130952374,0.016925353209110906,Healty
19.4.jpg,12.281933237006458,0.9980056924273173,0.12738989169311943,0.871428293570326,0.613094912267837,0.016228184505584695,Healty
22.5.jpg,2.5873768759727787,0.9991937396518272,0.12369896895179193,0.9019423915116664,0.33295721785400384,0.015301434919736385,Healty
2.8.jpg,6.650049420024767,0.9979742143119783,0.11112505209782324,0.8701199329012682,0.5215955696522834,0.01234877720374393,Healty
17.2.jpg,8.497349847056876,0.9984503528019103,0.16964609395403704,0.7151735026877648,1.1010421833664021,0.02877979719386196,Healty
27.2.jpg,8.97888351521164,0.9991775872871322,0.10287045028334103,0.7606596455387571,1.0260923032407407,0.01058232954149734,Healty
17.7.jpg,21.549480444232834,0.9939847981061279,0.09600551539639454,0.8779385477186545,0.6513435326900295,0.00921705898652735,Healty
27.1.jpg,10.673161065641533,0.9976981282659163,0.20856423173277217,0.8773753038663719,0.6381742931547618,0.04349903875828148,Healty
